ZIP_CODE,DUNs,DUNs.1,utility,short_zip,city,state
18301,007909427AC,007909427AC,PPL,18301,EAST STROUDSBURG,PA
18301,007916836,7916836,METED,18301,EAST STROUDSBURG,PA
18302,007909427AC,007909427AC,PPL,18302,EAST STROUDSBURG,PA
18302,007916836,7916836,METED,18302,EAST STROUDSBURG,PA
18320,007909427AC,007909427AC,PPL,18320,ANALOMINK,PA
18321,007909427AC,007909427AC,PPL,18321,BARTONSVILLE,PA
18322,007909427AC,007909427AC,PPL,18322,BRODHEADSVILLE,PA
18323,007909427AC,007909427AC,PPL,18323,BUCK HILL FALLS,PA
18324,007916836,7916836,METED,18324,BUSHKILL,PA
18325,007909427AC,007909427AC,PPL,18325,CANADENSIS,PA
18326,007909427AC,007909427AC,PPL,18326,CRESCO,PA
18327,007916836,7916836,METED,18327,DELAWARE WATER GAP,PA
18328,007909427AC,007909427AC,PPL,18328,DINGMANS FERRY,PA
18328,007916836,7916836,METED,18328,DINGMANS FERRY,PA
18330,007909427AC,007909427AC,PPL,18330,EFFORT,PA
18331,007909427AC,007909427AC,PPL,18331,GILBERT,PA
18332,007909427AC,007909427AC,PPL,18332,HENRYVILLE,PA
18333,007909427AC,007909427AC,PPL,18333,KRESGEVILLE,PA
18334,007909427AC,007909427AC,PPL,18334,LONG POND,PA
18335,007916836,7916836,METED,18335,MARSHALLS CREEK,PA
18337,007909427AC,007909427AC,PPL,18337,MILFORD,PA
18337,007916836,7916836,METED,18337,MILFORD,PA
18341,007916836,7916836,METED,18341,MINISINK HILLS,PA
18342,007909427AC,007909427AC,PPL,18342,MOUNTAINHOME,PA
18343,007916836,7916836,METED,18343,MOUNT BETHEL,PA
18344,007909427AC,007909427AC,PPL,18344,MOUNT POCONO,PA
18346,007909427AC,007909427AC,PPL,18346,POCONO SUMMIT,PA
18347,007909427AC,007909427AC,PPL,18347,POCONO LAKE,PA
18348,007909427AC,007909427AC,PPL,18348,pocono lake reserve,PA
18349,007909427AC,007909427AC,PPL,18349,POCONO MANOR,PA
18350,007909427AC,007909427AC,PPL,18350,POCONO PINES,PA
18351,007916836,7916836,METED,18351,PORTLAND,PA
18352,007909427AC,007909427AC,PPL,18352,REEDERS,PA
18353,007909427AC,007909427AC,PPL,18353,SAYLORSBURG,PA
18353,007916836,7916836,METED,18353,SAYLORSBURG,PA
18354,007909427AC,007909427AC,PPL,18354,SCIOTA,PA
18354,007916836,7916836,METED,18354,SCIOTA,PA
18355,007909427AC,007909427AC,PPL,18355,SCOTRUN,PA
18356,007916836,7916836,METED,18356,SHAWNEE ON DELAWARE,PA
18357,007909427AC,007909427AC,PPL,18357,SKYTOP,PA
18360,007909427AC,007909427AC,PPL,18360,STROUDSBURG,PA
18360,007916836,7916836,METED,18360,STROUDSBURG,PA
18370,007909427AC,007909427AC,PPL,18370,SWIFTWATER,PA
18371,007916836,7916836,METED,18371,Pike,PA
18372,007909427AC,007909427AC,PPL,18372,TANNERSVILLE,PA
18401,007909427AC,007909427AC,PPL,18401,Aldenville,PA
18403,007909427AC,007909427AC,PPL,18403,ARCHBALD,PA
18405,007909427AC,007909427AC,PPL,18405,BEACH LAKE,PA
18407,007909427AC,007909427AC,PPL,18407,CARBONDALE,PA
18410,007909427AC,007909427AC,PPL,18410,CHINCHILLA,PA
18411,007909427AC,007909427AC,PPL,18411,CLARKS SUMMIT,PA
18413,007909427AC,007909427AC,PPL,18413,CLIFFORD,PA
18414,007909427AC,007909427AC,PPL,18414,DALTON,PA
18414,008967614,8967614,PENELEC,18414,DALTON,PA
18415,007909427AC,007909427AC,PPL,18415,DAMASCUS,PA
18415,008967614,8967614,PENELEC,18415,DAMASCUS,PA
18416,007909427AC,007909427AC,PPL,18416,ELMHURST,PA
18417,007909427AC,007909427AC,PPL,18417,EQUINUNK,PA
18417,008967614,8967614,PENELEC,18417,EQUINUNK,PA
18419,007909427AC,007909427AC,PPL,18419,FACTORYVILLE,PA
18420,007909427AC,007909427AC,PPL,18420,FLEETVILLE,PA
18421,007909427AC,007909427AC,PPL,18421,FOREST CITY,PA
18424,007909427AC,007909427AC,PPL,18424,GOULDSBORO,PA
18425,007909427AC,007909427AC,PPL,18425,GREELEY,PA
18426,007909427AC,007909427AC,PPL,18426,GREENTOWN,PA
18427,007909427AC,007909427AC,PPL,18427,HAMLIN,PA
18428,007909427AC,007909427AC,PPL,18428,HAWLEY,PA
18430,007909427AC,007909427AC,PPL,18430,Herrick Center,PA
18431,007909427AC,007909427AC,PPL,18431,HONESDALE,PA
18433,007909427AC,007909427AC,PPL,18433,JERMYN,PA
18434,007909427AC,007909427AC,PPL,18434,JESSUP,PA
18435,007909427AC,007909427AC,PPL,18435,LACKAWAXEN,PA
18436,007909427AC,007909427AC,PPL,18436,LAKE ARIEL,PA
18437,008967614,8967614,PENELEC,18437,LAKE COMO,PA
18438,007909427AC,007909427AC,PPL,18438,LAKEVILLE,PA
18439,007909427AC,007909427AC,PPL,18439,LAKEWOOD,PA
18439,008967614,8967614,PENELEC,18439,LAKEWOOD,PA
18440,007909427AC,007909427AC,PPL,18440,LA PLUME,PA
18441,007909427AC,007909427AC,PPL,18441,CLIFFORD TOWNSHIP,PA
18441,008967614,8967614,PENELEC,18441,CLIFFORD TOWNSHIP,PA
18443,007909427AC,007909427AC,PPL,18443,MILANVILLE,PA
18444,007909427AC,007909427AC,PPL,18444,MOSCOW,PA
18445,007909427AC,007909427AC,PPL,18445,NEWFOUNDLAND,PA
18446,007909427AC,007909427AC,PPL,18446,NICHOLSON,PA
18446,008967614,8967614,PENELEC,18446,NICHOLSON,PA
18447,007909427AC,007909427AC,PPL,18447,OLYPHANT,PA
18451,007909427AC,007909427AC,PPL,18451,PAUPACK,PA
18452,007909427AC,007909427AC,PPL,18452,Peckville,PA
18453,007909427AC,007909427AC,PPL,18453,PLEASANT MOUNT,PA
18453,008967614,8967614,PENELEC,18453,PLEASANT MOUNT,PA
18454,008967614,8967614,PENELEC,18454,POYNTELLE,PA
18455,008967614,8967614,PENELEC,18455,Preston Park,PA
18456,007909427AC,007909427AC,PPL,18456,PROMPTON,PA
18457,007909427AC,007909427AC,PPL,18457,ROWLAND,PA
18458,007909427AC,007909427AC,PPL,18458,SHOHOLA,PA
18458,007916836,7916836,METED,18458,SHOHOLA,PA
18459,007909427AC,007909427AC,PPL,18459,SOUTH CANAAN,PA
18460,007909427AC,007909427AC,PPL,18460,SOUTH STERLING,PA
18461,008967614,8967614,PENELEC,18461,STARLIGHT,PA
18462,008967614,8967614,PENELEC,18462,STARRUCCA,PA
18463,007909427AC,007909427AC,PPL,18463,STERLING,PA
18464,007909427AC,007909427AC,PPL,18464,TAFTON,PA
18465,007909427AC,007909427AC,PPL,18465,THOMPSON,PA
18465,008967614,8967614,PENELEC,18465,THOMPSON,PA
18466,007909427AC,007909427AC,PPL,18466,TOBYHANNA,PA
18469,007909427AC,007909427AC,PPL,18469,TYLER HILL,PA
18470,007909427AC,007909427AC,PPL,18470,UNION DALE,PA
18470,008967614,8967614,PENELEC,18470,UNION DALE,PA
18471,007909427AC,007909427AC,PPL,18471,WAVERLY,PA
18472,007909427AC,007909427AC,PPL,18472,WAYMART,PA
18473,007909427AC,007909427AC,PPL,18473,WHITE MILLS,PA
18503,007909427AC,007909427AC,PPL,18503,SCRANTON,PA
18504,007909427AC,007909427AC,PPL,18504,SCRANTON,PA
18505,007909427AC,007909427AC,PPL,18505,SCRANTON,PA
18507,007909427AC,007909427AC,PPL,18507,MOOSIC,PA
18508,007909427AC,007909427AC,PPL,18508,SCRANTON,PA
18509,007909427AC,007909427AC,PPL,18509,SCRANTON,PA
18510,007909427AC,007909427AC,PPL,18510,SCRANTON,PA
18512,007909427AC,007909427AC,PPL,18512,SCRANTON,PA
18517,007909427AC,007909427AC,PPL,18517,TAYLOR,PA
18518,007909427AC,007909427AC,PPL,18518,OLD FORGE,PA
18519,007909427AC,007909427AC,PPL,18519,DICKSON CITY,PA
18602,007909427AC,007909427AC,PPL,18602,BEAR CREEK,PA
18603,007909427AC,007909427AC,PPL,18603,BERWICK,PA
18610,007909427AC,007909427AC,PPL,18610,BLAKESLEE,PA
18612,007909427AC,007909427AC,PPL,18612,DALLAS,PA
18614,008967614,8967614,PENELEC,18614,DUSHORE,PA
18615,007909427AC,007909427AC,PPL,18615,FALLS,PA
18615,008967614,8967614,PENELEC,18615,FALLS,PA
18621,007909427AC,007909427AC,PPL,18621,Hunlock Creek,PA
18623,008967614,8967614,PENELEC,18623,LACEYVILLE,PA
18624,007909427AC,007909427AC,PPL,18624,LAKE HARMONY,PA
18625,007909427AC,007909427AC,PPL,18625,LAKE WINOLA,PA
18626,007909427AC,007909427AC,PPL,18626,LAPORTE,PA
18626,008967614,8967614,PENELEC,18626,LAPORTE,PA
18628,008967614,8967614,PENELEC,18628,Lopez,PA
18629,008967614,8967614,PENELEC,18629,MEHOOPANY,PA
18630,008967614,8967614,PENELEC,18630,MESHOPPEN,PA
18631,007909427AC,007909427AC,PPL,18631,MIFFLINVILLE,PA
18632,008967614,8967614,PENELEC,18632,MILDRED,PA
18635,007909427AC,007909427AC,PPL,18635,NESCOPECK,PA
18640,007909427AC,007909427AC,PPL,18640,PITTSTON,PA
18641,007909427AC,007909427AC,PPL,18641,PITTSTON,PA
18642,007909427AC,007909427AC,PPL,18642,DURYEA,PA
18643,007909427AC,007909427AC,PPL,18643,PITTSTON,PA
18644,007909427AC,007909427AC,PPL,18644,WYOMING,PA
18653,007909427AC,007909427AC,PPL,18653,RANSOM,PA
18655,007909427AC,007909427AC,PPL,18655,SHICKSHINNY,PA
18657,007909427AC,007909427AC,PPL,18657,TUNKHANNOCK,PA
18657,008967614,8967614,PENELEC,18657,TUNKHANNOCK,PA
18660,007909427AC,007909427AC,PPL,18660,WAPWALLOPEN,PA
18661,007909427AC,007909427AC,PPL,18661,WHITE HAVEN,PA
18701,007909427AC,007909427AC,PPL,18701,WILKES BARRE,PA
18702,007909427AC,007909427AC,PPL,18702,WILKES BARRE,PA
18704,007909427AC,007909427AC,PPL,18704,KINGSTON,PA
18705,007909427AC,007909427AC,PPL,18705,WILKES BARRE,PA
18706,007909427AC,007909427AC,PPL,18706,WILKES BARRE,PA
18707,007909427AC,007909427AC,PPL,18707,MOUNTAIN TOP,PA
18708,007909427AC,007909427AC,PPL,18708,SHAVERTOWN,PA
18801,008967614,8967614,PENELEC,18801,MONTROSE,PA
18810,008967614,8967614,PENELEC,18810,ATHENS,PA
18812,008967614,8967614,PENELEC,18812,BRACKNEY,PA
18814,008967614,8967614,PENELEC,18814,Burlington ,PA
18816,008967614,8967614,PENELEC,18816,DIMOCK,PA
18817,008967614,8967614,PENELEC,18817,East Smithfield,PA
18818,008967614,8967614,PENELEC,18818,Friendsville,PA
18820,008967614,8967614,PENELEC,18820,GIBSON,PA
18821,008967614,8967614,PENELEC,18821,Great Bend,PA
18822,008967614,8967614,PENELEC,18822,HALLSTEAD,PA
18823,008967614,8967614,PENELEC,18823,HARFORD,PA
18824,008967614,8967614,PENELEC,18824,HOP BOTTOM,PA
18825,008967614,8967614,PENELEC,18825,JACKSON,PA
18826,008967614,8967614,PENELEC,18826,KINGSLEY,PA
18828,008967614,8967614,PENELEC,18828,LAWTON,PA
18829,008967614,8967614,PENELEC,18829,LE RAYSVILLE,PA
18830,008967614,8967614,PENELEC,18830,LITTLE MEADOWS,PA
18831,008967614,8967614,PENELEC,18831,MILAN,PA
18832,008967614,8967614,PENELEC,18832,MONROETON,PA
18833,008967614,8967614,PENELEC,18833,NEW ALBANY,PA
18834,008967614,8967614,PENELEC,18834,NEW MILFORD,PA
18837,008967614,8967614,PENELEC,18837,ROME,PA
18840,008967614,8967614,PENELEC,18840,SAYRE,PA
18842,008967614,8967614,PENELEC,18842,South Gibson,PA
18843,008967614,8967614,PENELEC,18843,SOUTH MONTROSE,PA
18844,008967614,8967614,PENELEC,18844,SPRINGVILLE,PA
18845,008967614,8967614,PENELEC,18845,STEVENSVILLE,PA
18846,008967614,8967614,PENELEC,18846,SUGAR RUN,PA
18847,008967614,8967614,PENELEC,18847,SUSQUEHANNA,PA
18848,007909427AC,007909427AC,PPL,18848,TOWANDA,PA
18848,008967614,8967614,PENELEC,18848,TOWANDA,PA
18850,008967614,8967614,PENELEC,18850,ULSTER,PA
18851,008967614,8967614,PENELEC,18851,WARREN CENTER,PA
18853,008967614,8967614,PENELEC,18853,WYALUSING,PA
18854,008967614,8967614,PENELEC,18854,WYSOX,PA
18901,007914468,7914468,PECO,18901,DOYLESTOWN,PA
18902,007914468,7914468,PECO,18902,DOYLESTOWN,PA
18910,007914468,7914468,PECO,18910,BEDMINSTER,PA
18911,007909427AC,007909427AC,PPL,18911,BLOOMING GLEN,PA
18912,007914468,7914468,PECO,18912,BUCKINGHAM,PA
18913,007914468,7914468,PECO,18913,CARVERSVILLE,PA
18914,007909427AC,007909427AC,PPL,18914,CHALFONT,PA
18914,007914468,7914468,PECO,18914,CHALFONT,PA
18915,007914468,7914468,PECO,18915,COLMAR,PA
18916,007914468,7914468,PECO,18916,DANBORO,PA
18917,007914468,7914468,PECO,18917,DUBLIN,PA
18920,007916836,7916836,METED,18920,ERWINNA,PA
18921,007916836,7916836,METED,18921,FERNDALE,PA
18922,007914468,7914468,PECO,18922,FOREST GROVE,PA
18923,007914468,7914468,PECO,18923,FOUNTAINVILLE,PA
18925,007914468,7914468,PECO,18925,FURLONG,PA
18927,007909427AC,007909427AC,PPL,18927,HILLTOWN,PA
18928,007914468,7914468,PECO,18928,HOLICONG,PA
18929,007914468,7914468,PECO,18929,JAMISON,PA
18930,007909427AC,007909427AC,PPL,18930,KINTNERSVILLE,PA
18930,007916836,7916836,METED,18930,KINTNERSVILLE,PA
18931,007914468,7914468,PECO,18931,LAHASKA,PA
18932,007909427AC,007909427AC,PPL,18932,LINE LEXINGTON,PA
18932,007914468,7914468,PECO,18932,LINE LEXINGTON,PA
18933,007914468,7914468,PECO,18933,LUMBERVILLE,PA
18934,007914468,7914468,PECO,18934,MECHANICSVILLE,PA
18935,007909427AC,007909427AC,PPL,18935,MILFORD SQUARE,PA
18936,007914468,7914468,PECO,18936,MONTGOMERYVILLE,PA
18938,007914468,7914468,PECO,18938,NEW HOPE,PA
18940,007914468,7914468,PECO,18940,NEWTOWN,PA
18942,007914468,7914468,PECO,18942,OTTSVILLE,PA
18942,007916836,7916836,METED,18942,OTTSVILLE,PA
18943,007914468,7914468,PECO,18943,PENNS PARK,PA
18944,007909427AC,007909427AC,PPL,18944,PERKASIE,PA
18944,007914468,7914468,PECO,18944,PERKASIE,PA
18946,007914468,7914468,PECO,18946,PINEVILLE,PA
18947,007914468,7914468,PECO,18947,PIPERSVILLE,PA
18947,007916836,7916836,METED,18947,PIPERSVILLE,PA
18949,007914468,7914468,PECO,18949,PLUMSTEADVILLE,PA
18950,007914468,7914468,PECO,18950,POINT PLEASANT,PA
18950,007916836,7916836,METED,18950,POINT PLEASANT,PA
18951,007909427AC,007909427AC,PPL,18951,Quakertown,PA
18953,007916836,7916836,METED,18953,REVERE,PA
18954,007914468,7914468,PECO,18954,RICHBORO,PA
18955,007909427AC,007909427AC,PPL,18955,RICHLANDTOWN,PA
18956,007914468,7914468,PECO,18956,RUSHLAND,PA
18957,007914468,7914468,PECO,18957,SALFORD,PA
18958,007914468,7914468,PECO,18958,SALFORDVILLE,PA
18960,007909427AC,007909427AC,PPL,18960,SELLERSVILLE,PA
18962,007909427AC,007909427AC,PPL,18962,SILVERDALE,PA
18963,007914468,7914468,PECO,18963,SOLEBURY,PA
18964,007909427AC,007909427AC,PPL,18964,SOUDERTON,PA
18964,007914468,7914468,PECO,18964,SOUDERTON,PA
18966,007914468,7914468,PECO,18966,SOUTHAMPTON,PA
18968,007909427AC,007909427AC,PPL,18968,SPINNERSTOWN,PA
18969,007909427AC,007909427AC,PPL,18969,TELFORD,PA
18969,007914468,7914468,PECO,18969,TELFORD,PA
18970,007909427AC,007909427AC,PPL,18970,TRUMBAUERSVILLE,PA
18971,007914468,7914468,PECO,18971,TYLERSPORT,PA
18972,007916836,7916836,METED,18972,UPPER BLACK EDDY,PA
18974,007914468,7914468,PECO,18974,WARMINSTER,PA
18976,007914468,7914468,PECO,18976,WARRINGTON,PA
18977,007914468,7914468,PECO,18977,WASHINGTON CROSSING,PA
18980,007914468,7914468,PECO,18980,WYCOMBE,PA
19001,007914468,7914468,PECO,19001,ABINGTON,PA
19002,007914468,7914468,PECO,19002,AMBLER,PA
19003,007914468,7914468,PECO,19003,ARDMORE,PA
19004,007914468,7914468,PECO,19004,BALA CYNWYD,PA
19006,007914468,7914468,PECO,19006,HUNTINGDON VALLEY,PA
19007,007914468,7914468,PECO,19007,BRISTOL,PA
19008,007914468,7914468,PECO,19008,BROOMALL,PA
19009,007914468,7914468,PECO,19009,BRYN ATHYN,PA
19010,007914468,7914468,PECO,19010,BRYN MAWR,PA
19012,007914468,7914468,PECO,19012,CHELTENHAM,PA
19013,007914468,7914468,PECO,19013,CHESTER,PA
19014,007914468,7914468,PECO,19014,ASTON,PA
19015,007914468,7914468,PECO,19015,BROOKHAVEN,PA
19016,007914468,7914468,PECO,19016,CHESTER,PA
19017,007914468,7914468,PECO,19017,CHESTER HEIGHTS,PA
19018,007914468,7914468,PECO,19018,CLIFTON HEIGHTS,PA
19019,007914468,7914468,PECO,19019,PHILADELPHIA,PA
19020,007914468,7914468,PECO,19020,BENSALEM,PA
19021,007914468,7914468,PECO,19021,CROYDON,PA
19022,007914468,7914468,PECO,19022,CRUM LYNNE,PA
19023,007914468,7914468,PECO,19023,DARBY,PA
19025,007914468,7914468,PECO,19025,DRESHER,PA
19026,007914468,7914468,PECO,19026,DREXEL HILL,PA
19027,007914468,7914468,PECO,19027,ELKINS PARK,PA
19028,007914468,7914468,PECO,19028,EDGEMONT,PA
19029,007914468,7914468,PECO,19029,ESSINGTON,PA
19030,007914468,7914468,PECO,19030,FAIRLESS HILLS,PA
19031,007914468,7914468,PECO,19031,FLOURTOWN,PA
19032,007914468,7914468,PECO,19032,FOLCROFT,PA
19033,007914468,7914468,PECO,19033,FOLSOM,PA
19034,007914468,7914468,PECO,19034,FORT WASHINGTON,PA
19035,007914468,7914468,PECO,19035,GLADWYNE,PA
19036,007914468,7914468,PECO,19036,GLENOLDEN,PA
19037,007914468,7914468,PECO,19037,GLEN RIDDLE,PA
19038,007914468,7914468,PECO,19038,GLENSIDE,PA
19039,007914468,7914468,PECO,19039,GRADYVILLE,PA
19040,007914468,7914468,PECO,19040,HATBORO,PA
19041,007914468,7914468,PECO,19041,HAVERFORD,PA
19043,007914468,7914468,PECO,19043,HOLMES,PA
19044,007914468,7914468,PECO,19044,HORSHAM,PA
19046,007914468,7914468,PECO,19046,JENKINTOWN,PA
19047,007914468,7914468,PECO,19047,LANGHORNE,PA
19050,007914468,7914468,PECO,19050,LANSDOWNE,PA
19052,007914468,7914468,PECO,19052,LENNI,PA
19053,007914468,7914468,PECO,19053,FEASTERVILLE TREVOSE,PA
19054,007914468,7914468,PECO,19054,LEVITTOWN,PA
19055,007914468,7914468,PECO,19055,LEVITTOWN,PA
19056,007914468,7914468,PECO,19056,LEVITTOWN,PA
19057,007914468,7914468,PECO,19057,LEVITTOWN,PA
19060,007914468,7914468,PECO,19060,GARNET VALLEY,PA
19061,007914468,7914468,PECO,19061,MARCUS HOOK,PA
19063,007914468,7914468,PECO,19063,MEDIA,PA
19064,007914468,7914468,PECO,19064,SPRINGFIELD,PA
19066,007914468,7914468,PECO,19066,MERION STATION,PA
19067,007914468,7914468,PECO,19067,MORRISVILLE,PA
19070,007914468,7914468,PECO,19070,MORTON,PA
19072,007914468,7914468,PECO,19072,NARBERTH,PA
19073,007914468,7914468,PECO,19073,NEWTOWN SQUARE,PA
19074,007914468,7914468,PECO,19074,NORWOOD,PA
19075,007914468,7914468,PECO,19075,ORELAND,PA
19076,007914468,7914468,PECO,19076,PROSPECT PARK,PA
19078,007914468,7914468,PECO,19078,RIDLEY PARK,PA
19079,007914468,7914468,PECO,19079,SHARON HILL,PA
19081,007914468,7914468,PECO,19081,SWARTHMORE,PA
19082,007914468,7914468,PECO,19082,UPPER DARBY,PA
19083,007914468,7914468,PECO,19083,HAVERTOWN,PA
19085,007914468,7914468,PECO,19085,VILLANOVA,PA
19086,007914468,7914468,PECO,19086,WALLINGFORD,PA
19087,007914468,7914468,PECO,19087,WAYNE,PA
19090,007914468,7914468,PECO,19090,WILLOW GROVE,PA
19094,007914468,7914468,PECO,19094,WOODLYN,PA
19095,007914468,7914468,PECO,19095,WYNCOTE,PA
19096,007914468,7914468,PECO,19096,WYNNEWOOD,PA
19101,007914468,7914468,PECO,19101,PHILADELPHIA,PA
19102,007914468,7914468,PECO,19102,PHILADELPHIA,PA
19103,007914468,7914468,PECO,19103,PHILADELPHIA,PA
19104,007914468,7914468,PECO,19104,PHILADELPHIA,PA
19105,007914468,7914468,PECO,19105,PHILADELPHIA,PA
19106,007914468,7914468,PECO,19106,PHILADELPHIA,PA
19107,007914468,7914468,PECO,19107,PHILADELPHIA,PA
19109,007914468,7914468,PECO,19109,PHILADELPHIA,PA
19111,007914468,7914468,PECO,19111,PHILADELPHIA,PA
19113,007914468,7914468,PECO,19113,Philadelphia,PA
19114,007914468,7914468,PECO,19114,PHILADELPHIA,PA
19115,007914468,7914468,PECO,19115,PHILADELPHIA,PA
19116,007914468,7914468,PECO,19116,PHILADELPHIA,PA
19118,007914468,7914468,PECO,19118,PHILADELPHIA,PA
19119,007914468,7914468,PECO,19119,PHILADELPHIA,PA
19120,007914468,7914468,PECO,19120,PHILADELPHIA,PA
19121,007914468,7914468,PECO,19121,PHILADELPHIA,PA
19122,007914468,7914468,PECO,19122,PHILADELPHIA,PA
19123,007914468,7914468,PECO,19123,PHILADELPHIA,PA
19124,007914468,7914468,PECO,19124,PHILADELPHIA,PA
19125,007914468,7914468,PECO,19125,PHILADELPHIA,PA
19126,007914468,7914468,PECO,19126,PHILADELPHIA,PA
19127,007914468,7914468,PECO,19127,PHILADELPHIA,PA
19128,007914468,7914468,PECO,19128,PHILADELPHIA,PA
19129,007914468,7914468,PECO,19129,PHILADELPHIA,PA
19130,007914468,7914468,PECO,19130,PHILADELPHIA,PA
19131,007914468,7914468,PECO,19131,PHILADELPHIA,PA
19132,007914468,7914468,PECO,19132,PHILADELPHIA,PA
19133,007914468,7914468,PECO,19133,PHILADELPHIA,PA
19134,007914468,7914468,PECO,19134,PHILADELPHIA,PA
19135,007914468,7914468,PECO,19135,PHILADELPHIA,PA
19136,007914468,7914468,PECO,19136,PHILADELPHIA,PA
19137,007914468,7914468,PECO,19137,PHILADELPHIA,PA
19138,007914468,7914468,PECO,19138,PHILADELPHIA,PA
19139,007914468,7914468,PECO,19139,PHILADELPHIA,PA
19140,007914468,7914468,PECO,19140,PHILADELPHIA,PA
19141,007914468,7914468,PECO,19141,PHILADELPHIA,PA
19142,007914468,7914468,PECO,19142,PHILADELPHIA,PA
19143,007914468,7914468,PECO,19143,PHILADELPHIA,PA
19144,007914468,7914468,PECO,19144,PHILADELPHIA,PA
19145,007914468,7914468,PECO,19145,PHILADELPHIA,PA
19146,007914468,7914468,PECO,19146,PHILADELPHIA,PA
19147,007914468,7914468,PECO,19147,PHILADELPHIA,PA
19148,007914468,7914468,PECO,19148,PHILADELPHIA,PA
19149,007914468,7914468,PECO,19149,PHILADELPHIA,PA
19150,007914468,7914468,PECO,19150,PHILADELPHIA,PA
19151,007914468,7914468,PECO,19151,PHILADELPHIA,PA
19152,007914468,7914468,PECO,19152,PHILADELPHIA,PA
19153,007914468,7914468,PECO,19153,PHILADELPHIA,PA
19154,007914468,7914468,PECO,19154,PHILADELPHIA,PA
19301,007914468,7914468,PECO,19301,PAOLI,PA
19310,007909427AC,007909427AC,PPL,19310,ATGLEN,PA
19310,007914468,7914468,PECO,19310,ATGLEN,PA
19311,007914468,7914468,PECO,19311,AVONDALE,PA
19312,007914468,7914468,PECO,19312,BERWYN,PA
19316,007914468,7914468,PECO,19316,BRANDAMORE,PA
19317,007914468,7914468,PECO,19317,CHADDS FORD,PA
19318,007914468,7914468,PECO,19318,CHATHAM,PA
19319,007914468,7914468,PECO,19319,CHEYNEY,PA
19320,007914468,7914468,PECO,19320,COATESVILLE,PA
19330,007914468,7914468,PECO,19330,COCHRANVILLE,PA
19331,007914468,7914468,PECO,19331,CONCORDVILLE,PA
19333,007914468,7914468,PECO,19333,DEVON,PA
19335,007914468,7914468,PECO,19335,DOWNINGTOWN,PA
19341,007914468,7914468,PECO,19341,EXTON,PA
19342,007914468,7914468,PECO,19342,GLEN MILLS,PA
19343,007909427AC,007909427AC,PPL,19343,GLENMOORE,PA
19343,007914468,7914468,PECO,19343,GLENMOORE,PA
19343,007916836,7916836,METED,19343,GLENMOORE,PA
19344,007909427AC,007909427AC,PPL,19344,HONEY BROOK,PA
19344,007914468,7914468,PECO,19344,HONEY BROOK,PA
19347,007914468,7914468,PECO,19347,KEMBLESVILLE,PA
19348,007914468,7914468,PECO,19348,KENNETT SQUARE`,PA
19350,007914468,7914468,PECO,19350,LANDENBERG,PA
19351,007914468,7914468,PECO,19351,LEWISVILLE,PA
19352,007914468,7914468,PECO,19352,LINCOLN UNIVERSITY,PA
19354,007914468,7914468,PECO,19354,LYNDELL,PA
19355,007914468,7914468,PECO,19355,MALVERN,PA
19357,007914468,7914468,PECO,19357,Mendenhall ,PA
19358,007914468,7914468,PECO,19358,MODENA,PA
19360,007914468,7914468,PECO,19360,NEW LONDON,PA
19362,007909427AC,007909427AC,PPL,19362,NOTTINGHAM,PA
19362,007914468,7914468,PECO,19362,NOTTINGHAM,PA
19363,007909427AC,007909427AC,PPL,19363,OXFORD,PA
19363,007914468,7914468,PECO,19363,OXFORD,PA
19365,007909427AC,007909427AC,PPL,19365,PARKESBURG,PA
19365,007914468,7914468,PECO,19365,PARKESBURG,PA
19366,007914468,7914468,PECO,19366,POCOPSON,PA
19367,007914468,7914468,PECO,19367,POMEROY,PA
19369,007914468,7914468,PECO,19369,SADSBURYVILLE,PA
19372,007914468,7914468,PECO,19372,THORNDALE,PA
19373,007914468,7914468,PECO,19373,THORNTON,PA
19374,007914468,7914468,PECO,19374,TOUGHKENAMON,PA
19375,007914468,7914468,PECO,19375,UNIONVILLE,PA
19376,007914468,7914468,PECO,19376,WAGONTOWN,PA
19380,007914468,7914468,PECO,19380,WEST CHESTER,PA
19382,007914468,7914468,PECO,19382,WEST CHESTER,PA
19390,007914468,7914468,PECO,19390,WEST GROVE,PA
19395,007914468,7914468,PECO,19395,WESTTOWN,PA
19401,007914468,7914468,PECO,19401,NORRISTOWN,PA
19403,007914468,7914468,PECO,19403,Eagleville,PA
19405,007914468,7914468,PECO,19405,BRIDGEPORT,PA
19406,007914468,7914468,PECO,19406,KING OF PRUSSIA,PA
19408,007914468,7914468,PECO,19408,Eagleville,PA
19409,007914468,7914468,PECO,19409,FAIRVIEW VILLAGE,PA
19421,007914468,7914468,PECO,19421,BIRCHRUNVILLE,PA
19422,007914468,7914468,PECO,19422,BLUE BELL,PA
